EVER_ASSAULT,FEMALE,RACE_BLACK,RACE_HISPANIC,RACE_MIXED,BIOMOMAGE,NUMSIBS,FAM_ONE_PARENT,FAM_BIO_STEP,FAM_OTHER,PAR_ED_HS,PAR_ED_SOME_COL,PAR_ED_COL,POVRATIO97,ASVAB_SCORE,EARLY_DESTROY,EARLY_STEAL_UNDER,EARLY_STEAL_OVER,EARLY_OTHER_PROP,EARLY_GANG,EARLY_GUN,EARLY_RUNAWAY,EARLY_SMOKING,EARLY_ALCOHOL,EARLY_MARIJUANA,EARLY_HARD_DRUGS,EVER_ARR_BY17
0,1,0,1,0,33.0,2,1,0,0,0.0,0.0,0.0,0.7599999904632568,35.9010009765625,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,21.0,3,0,0,0,1.0,0.0,0.0,1.1399999856948853,37.2400016784668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,21.0,4,1,0,0,0.0,0.0,0.0,0.10000000149011612,49.54399871826172,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,0,1,0,22.0,4,1,0,0,0.0,0.0,0.0,0.10000000149011612,0.2280000001192093,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0
0,1,0,1,0,18.0,2,0,0,0,0.0,0.0,0.0,0.9100000262260437,37.374000549316406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,1,0,18.0,2,0,0,0,0.0,0.0,0.0,0.9100000262260437,24.882999420166016,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,1,0,20.0,2,0,0,0,0.0,0.0,0.0,0.9100000262260437,30.452999114990234,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0
0,1,0,1,0,25.0,0,1,0,0,0.0,0.0,1.0,1.3899999856948853,71.97699737548828,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
0,0,0,1,0,32.0,2,1,0,0,0.0,0.0,0.0,1.8200000524520874,42.50699996948242,1.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
1,0,0,1,0,20.0,3,0,1,0,0.0,0.0,0.0,1.7200000286102295,90.12300109863281,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0
0,1,0,1,0,21.0,3,0,1,0,0.0,0.0,0.0,1.7200000286102295,39.909000396728516,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,0,1,0,19.0,2,0,1,0,0.0,0.0,0.0,0.8399999737739563,10.237000465393066,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0
0,1,0,1,0,20.0,2,1,0,0,0.0,0.0,0.0,0.5699999928474426,17.783000946044922,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
0,1,0,1,0,21.0,0,1,0,0,0.0,0.0,0.0,0.7900000214576721,37.176998138427734,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,0,1,0,20.0,1,0,0,0,0.0,0.0,1.0,2.109999895095825,51.01900100708008,2.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0
0,0,0,1,0,21.0,1,0,0,0,0.0,0.0,1.0,2.109999895095825,37.04100036621094,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
1,0,0,1,0,22.0,4,0,0,0,0.0,1.0,0.0,3.069999933242798,18.135000228881836,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
0,0,1,0,0,36.0,1,0,0,0,0.0,0.0,1.0,5.03000020980835,31.841999053955078,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,0,1,0,28.0,2,1,0,0,0.0,1.0,0.0,0.6399999856948853,26.9950008392334,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0
0,0,0,1,0,26.0,1,0,0,0,0.0,0.0,0.0,1.0,17.88800048828125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0,1,0,28.0,1,0,0,0,0.0,0.0,0.0,1.0,9.98799991607666,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,4.0,2.0,1.0,0.0
0,1,0,1,0,33.0,1,0,0,0,0.0,0.0,1.0,2.6700000762939453,50.180999755859375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0
1,0,0,1,0,21.0,1,1,0,0,0.0,1.0,0.0,3.0799999237060547,47.75899887084961,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
0,0,0,1,0,24.0,1,1,0,0,0.0,1.0,0.0,3.0799999237060547,39.53900146484375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,1.0
1,0,0,1,0,35.0,2,0,0,0,0.0,0.0,1.0,1.149999976158142,18.54599952697754,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0
0,0,1,0,0,30.0,1,0,0,0,0.0,0.0,1.0,7.920000076293945,29.719999313354492,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,1,0,1,0,35.0,0,0,0,0,1.0,0.0,0.0,3.2100000381469727,53.672000885009766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,1,0,21.0,4,0,0,0,0.0,0.0,0.0,1.0700000524520874,20.500999450683594,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,1,0,23.0,4,0,0,0,1.0,0.0,0.0,1.159999966621399,13.369000434875488,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,1,0,36.0,3,0,0,0,0.0,0.0,0.0,1.0199999809265137,33.95000076293945,2.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0
1,1,0,1,0,25.0,2,1,0,0,0.0,0.0,0.0,0.75,39.06100082397461,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0
0,0,0,1,0,25.0,1,0,0,0,1.0,0.0,0.0,2.390000104904175,53.99599838256836,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0
0,1,0,1,0,21.0,2,0,0,0,0.0,1.0,0.0,1.159999966621399,98.08599853515625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,0,1,0,23.0,1,0,1,0,0.0,1.0,0.0,3.7799999713897705,76.93000030517578,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,1,0,32.0,1,0,0,0,0.0,1.0,0.0,0.03999999910593033,35.3380012512207,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,1,0,1,0,20.0,2,0,0,0,0.0,1.0,0.0,0.0,5.9670000076293945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,21.0,2,0,0,0,0.0,1.0,0.0,0.0,6.363999843597412,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,0,1,0,18.0,0,0,1,0,0.0,0.0,0.0,2.2799999713897705,28.86400032043457,0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,3.0,0.0,1.0
1,1,0,1,0,23.0,0,0,1,0,0.0,0.0,0.0,3.319999933242798,32.619998931884766,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0
0,1,0,1,0,32.0,1,0,0,0,1.0,0.0,0.0,1.8899999856948853,50.082000732421875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1,1,0,1,0,20.0,1,1,0,0,0.0,1.0,0.0,3.5799999237060547,40.323001861572266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0
0,1,1,0,0,31.0,0,1,0,0,0.0,0.0,1.0,16.270000457763672,87.37799835205078,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,1,0,0,35.0,2,1,0,0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1,0,1,0,0,24.0,0,1,0,0,0.0,1.0,0.0,1.7599999904632568,2.7679998874664307,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0
1,1,1,0,0,25.0,4,1,0,0,0.0,1.0,0.0,0.30000001192092896,38.483001708984375,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,1,0,0,26.0,4,1,0,0,0.0,1.0,0.0,0.30000001192092896,59.00600051879883,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,1,0,0,28.0,4,1,0,0,0.0,1.0,0.0,0.30000001192092896,45.25699996948242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,25.0,1,0,0,0,0.0,0.0,1.0,2.609999895095825,69.60399627685547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,0,1,0,0,26.0,1,0,1,0,0.0,0.0,1.0,3.809999942779541,42.61199951171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0
1,1,1,0,0,19.0,3,1,0,0,1.0,0.0,0.0,0.6800000071525574,30.344999313354492,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,0,1,0,0,26.0,2,0,0,0,0.0,1.0,0.0,3.309999942779541,6.139999866485596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,1,0,0,27.0,2,0,0,0,0.0,1.0,0.0,1.659999966621399,8.420000076293945,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,0,23.0,5,0,1,0,1.0,0.0,0.0,0.6399999856948853,2.5299999713897705,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,0,22.0,2,0,0,0,0.0,0.0,1.0,4.070000171661377,6.791999816894531,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,0,0,24.0,2,0,0,0,0.0,0.0,1.0,4.070000171661377,24.729000091552734,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,19.0,1,0,0,0,0.0,1.0,0.0,5.96999979019165,86.25499725341797,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,0,0,23.0,1,0,1,0,0.0,1.0,0.0,4.809999942779541,39.893001556396484,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,0,0,20.0,1,0,1,0,0.0,1.0,0.0,1.7300000190734863,10.666000366210938,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,32.0,1,0,0,0,1.0,0.0,0.0,2.8299999237060547,17.756999969482422,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,1,0,0,33.0,1,0,0,0,1.0,0.0,0.0,2.8299999237060547,47.512001037597656,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0,0,1,0,0,24.0,3,0,0,0,1.0,0.0,0.0,1.75,25.68199920654297,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,1,0,0,26.0,3,0,0,0,1.0,0.0,0.0,1.75,0.13500000536441803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,1,0,24.0,0,0,0,0,1.0,0.0,0.0,2.690000057220459,11.229000091552734,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0
1,1,1,0,0,23.0,2,0,0,0,0.0,0.0,1.0,1.659999966621399,11.715999603271484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,0,0,29.0,2,1,0,0,0.0,0.0,0.0,0.20999999344348907,2.7750000953674316,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,1,0,0,17.0,2,1,0,0,0.0,0.0,0.0,0.9399999976158142,1.284000039100647,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0,0,1,0,32.0,1,1,0,0,0.0,0.0,0.0,0.7900000214576721,14.732999801635742,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
1,0,0,1,0,19.0,0,0,0,1,0.0,0.0,0.0,0.7900000214576721,6.723999977111816,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
0,1,1,0,0,38.0,1,0,0,0,0.0,0.0,1.0,5.46999979019165,67.9739990234375,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,0,0,34.0,1,0,0,0,0.0,0.0,0.0,0.3799999952316284,54.49700164794922,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0
0,0,0,1,0,31.0,0,1,0,0,1.0,0.0,0.0,0.9300000071525574,76.9489974975586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,0,0,16.0,1,1,0,0,1.0,0.0,0.0,0.2199999988079071,1.3839999437332153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,1,0,0,20.0,0,1,0,0,0.0,0.0,0.0,0.75,30.13800048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,40.0,0,0,0,0,0.0,0.0,0.0,1.6100000143051147,7.295000076293945,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,1,0,0,25.0,2,1,0,0,1.0,0.0,0.0,1.190000057220459,39.16299819946289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,1,1,0,0,22.0,3,1,0,0,0.0,1.0,0.0,0.6000000238418579,16.9689998626709,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1,1,1,0,0,28.0,3,1,0,0,1.0,0.0,0.0,0.5600000023841858,16.695999145507812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,0,0,30.0,3,1,0,0,1.0,0.0,0.0,0.5600000023841858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,21.0,2,1,0,0,0.0,1.0,0.0,0.7699999809265137,50.28900146484375,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0
0,0,1,0,0,22.0,2,1,0,0,0.0,1.0,0.0,0.7699999809265137,16.56100082397461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1,0,1,0,0,23.0,4,1,0,0,1.0,0.0,0.0,0.25,5.810999870300293,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,0,0,25.0,4,1,0,0,1.0,0.0,0.0,0.25,11.253999710083008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,0,19.0,5,1,0,0,0.0,0.0,0.0,0.27000001072883606,34.0260009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0,1,1,0,0,20.0,5,1,0,0,0.0,0.0,0.0,0.27000001072883606,9.892999649047852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,0,0,25.0,3,1,0,0,1.0,0.0,0.0,0.8600000143051147,12.406000137329102,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1,0,1,0,0,27.0,3,1,0,0,1.0,0.0,0.0,0.8600000143051147,5.9670000076293945,1.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0
1,1,1,0,0,18.0,1,1,0,0,0.0,0.0,0.0,0.25,10.906000137329102,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0
1,0,1,0,0,18.0,0,1,0,0,0.0,0.0,0.0,0.23000000417232513,6.449999809265137,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
0,1,1,0,0,23.0,3,0,0,0,1.0,0.0,0.0,1.4299999475479126,78.7040023803711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,0,0,35.0,1,1,0,0,0.0,0.0,0.0,1.2799999713897705,12.182000160217285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,0,0,28.0,0,1,0,0,1.0,0.0,0.0,0.15000000596046448,14.901000022888184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,32.0,1,0,0,1,0.0,0.0,1.0,1.6100000143051147,43.38600158691406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,33.0,1,0,0,1,0.0,0.0,1.0,1.6100000143051147,13.614999771118164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,0,28.0,2,1,0,0,0.0,0.0,0.0,0.28999999165534973,0.47699999809265137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,0,31.0,2,1,0,0,0.0,0.0,0.0,0.28999999165534973,16.52400016784668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,1,0,0,20.0,2,0,0,0,1.0,0.0,0.0,2.2300000190734863,4.202000141143799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,0,0,19.0,3,0,0,0,1.0,0.0,0.0,1.0499999523162842,26.81999969482422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,1,0,0,18.0,1,1,0,0,1.0,0.0,0.0,0.8199999928474426,1.8799999952316284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,0,23.0,2,1,0,0,1.0,0.0,0.0,2.630000114440918,16.077999114990234,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
1,0,1,0,0,21.0,2,1,0,0,1.0,0.0,0.0,0.41999998688697815,39.9370002746582,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,1,0,0,17.0,1,0,0,0,0.0,1.0,0.0,2.869999885559082,27.69099998474121,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,0,0,22.0,6,0,0,0,1.0,0.0,0.0,1.6799999475479126,13.559000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,0,0,23.0,6,0,0,0,1.0,0.0,0.0,1.6799999475479126,10.961000442504883,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,0,0,21.0,1,0,1,0,0.0,0.0,1.0,2.890000104904175,22.5939998626709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,0,0,26.0,2,1,0,0,0.0,1.0,0.0,2.759999990463257,38.38100051879883,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,1,0,0,27.0,2,1,0,0,0.0,1.0,0.0,2.759999990463257,37.15700149536133,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1,0,1,0,0,26.0,1,1,0,0,0.0,0.0,1.0,0.6299999952316284,25.273000717163086,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,1,0,0,23.0,2,1,0,0,1.0,0.0,0.0,2.1700000762939453,17.243000030517578,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,0,23.0,1,1,0,0,0.0,0.0,1.0,1.2699999809265137,47.26499938964844,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,0,0,33.0,1,0,0,0,0.0,0.0,1.0,4.679999828338623,80.24700164794922,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,0,25.0,4,0,0,0,1.0,0.0,0.0,0.9800000190734863,27.961000442504883,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0
1,0,1,0,0,25.0,6,1,0,0,0.0,0.0,0.0,0.28999999165534973,12.689000129699707,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
0,1,1,0,0,27.0,6,1,0,0,0.0,0.0,0.0,0.28999999165534973,21.05500030517578,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,0,1,0,0,28.0,6,1,0,0,0.0,0.0,0.0,0.28999999165534973,31.726999282836914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,1,0,0,25.0,4,1,0,0,0.0,0.0,0.0,0.7200000286102295,34.779998779296875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,0,0,27.0,4,1,0,0,0.0,0.0,0.0,0.7200000286102295,7.065000057220459,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,0,0,24.0,1,0,1,0,0.0,0.0,0.0,0.949999988079071,18.304000854492188,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,0,23.0,2,0,0,0,1.0,0.0,0.0,3.0999999046325684,32.150001525878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
0,0,1,0,0,24.0,2,0,0,0,1.0,0.0,0.0,3.0999999046325684,10.375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
1,1,1,0,0,21.0,0,1,0,0,1.0,0.0,0.0,5.550000190734863,4.9710001945495605,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
0,1,1,0,0,20.0,2,0,1,0,0.0,1.0,0.0,0.23999999463558197,42.233001708984375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,1,0,0,20.0,1,0,0,0,0.0,1.0,0.0,3.680000066757202,87.58499908447266,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,0,0,25.0,1,1,0,0,0.0,1.0,0.0,2.8499999046325684,15.592000007629395,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,26.0,1,1,0,0,0.0,1.0,0.0,2.8499999046325684,9.168999671936035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
0,1,1,0,0,17.0,1,1,0,0,0.0,0.0,0.0,1.190000057220459,34.75400161743164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,0,0,20.0,0,1,0,0,1.0,0.0,0.0,0.14000000059604645,21.204999923706055,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0,1,1,0,0,23.0,1,1,0,0,1.0,0.0,0.0,0.3799999952316284,2.2079999446868896,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,0,0,25.0,1,1,0,0,1.0,0.0,0.0,0.3799999952316284,5.2230000495910645,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
0,1,1,0,0,19.0,1,1,0,0,0.0,0.0,0.0,0.6200000047683716,8.119000434875488,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0,1,0,0,19.0,3,0,0,0,1.0,0.0,0.0,1.6699999570846558,9.53600025177002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1,0,1,0,0,21.0,3,0,0,0,1.0,0.0,0.0,1.6699999570846558,5.605999946594238,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
1,0,1,0,0,36.0,0,1,0,0,0.0,1.0,0.0,2.5899999141693115,42.641998291015625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,1,0,0,18.0,0,0,0,1,0.0,1.0,0.0,1.25,8.819999694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,0,0,20.0,0,1,0,0,0.0,1.0,0.0,1.25,25.577999114990234,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,0,0,1,0,25.0,1,0,0,0,1.0,0.0,0.0,3.140000104904175,45.86399841308594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0,1,0,1,0,34.0,2,1,0,0,0.0,1.0,0.0,2.3299999237060547,52.74300003051758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
0,1,1,0,0,35.0,1,1,0,0,0.0,1.0,0.0,2.5,29.360000610351562,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0
0,0,1,0,0,25.0,3,0,0,0,1.0,0.0,0.0,1.1399999856948853,29.510000228881836,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,0,18.0,2,1,0,0,0.0,1.0,0.0,2.25,24.89900016784668,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
